amount,transaction_hour,transactions_last_10min,failed_attempts,new_device,location_change,account_age_days,previous_chargebacks,ip_repeat_count,merchant_tx_per_min,failure_rate_5m,fraud
3269.42,12,1,2,0,0,522,0,2,24.28,1.27,0
1270.85,11,1,0,0,0,867,1,1,23.57,5.54,0
949.15,21,3,0,0,0,366,1,2,22.13,4.67,0
1979.44,6,2,0,0,0,261,0,0,28.32,11.49,0
4173.16,9,5,1,1,0,192,0,2,18.54,4.73,0
1644.58,17,1,2,0,0,388,0,1,17.3,4.11,0
2574.53,6,1,1,0,0,301,0,3,25.82,3.75,0
502.66,15,7,1,1,0,729,0,4,30.45,4.21,1
2467.15,23,5,2,0,0,243,0,1,19.6,0.88,0
10665.46,9,2,0,0,0,593,0,2,24.43,5.64,0
7634.55,5,1,1,0,0,90,0,1,20.08,5.95,0
3323.36,4,4,1,0,0,83,0,0,23.59,5.47,0
4702.43,0,2,1,0,0,318,0,2,25.55,6.26,0
1525.88,6,3,1,0,0,232,0,1,8.63,6.4,0
20043.51,20,7,1,0,0,111,0,3,30.7,6.3,0
31925.19,6,4,1,1,0,152,0,0,14.09,3.29,0
4328.88,22,1,1,0,0,1138,0,0,25.15,10.39,0
55282.97,22,3,0,1,0,542,0,1,12.49,5.99,0
1782.56,16,4,2,0,0,165,0,1,19.16,10.13,0
978.84,23,0,3,0,1,71,0,1,31.26,3.59,1
1728.3,9,1,1,0,0,512,0,0,25.93,5.67,0
2891.51,22,6,3,0,0,579,0,2,24.97,2.05,0
41260.87,13,1,1,1,0,262,1,2,12.09,0.4,1
2710.21,1,2,1,0,0,389,1,0,8.65,2.45,0
1476.4,19,1,0,0,0,100,0,0,11.09,9.15,0
1417.45,22,4,0,0,1,527,0,3,6.62,15.77,1
12052.45,21,1,0,1,0,456,0,1,15.96,2.27,0
10375.13,10,9,0,0,0,151,0,0,18.52,4.46,0
2186.92,2,2,1,0,0,1102,0,1,21.85,0.14,0
507.97,14,4,2,0,0,151,0,0,17.36,12.03,1
1113.18,20,5,0,0,0,1090,0,1,20.93,5.95,0
22187.98,20,3,0,0,0,175,0,1,30.13,3.19,0
7504.43,14,2,0,0,0,318,0,0,24.15,1.21,0
3900.01,18,2,0,1,1,311,1,3,9.66,8.76,1
25907.16,0,7,0,0,0,326,0,0,34.3,1.53,0
28459.65,14,3,1,0,1,178,0,0,19.66,2.67,0
3506.11,2,4,0,0,0,353,0,3,11.17,13.51,0
3574.39,17,1,2,0,1,303,0,3,21.19,5.01,0
1976.04,1,3,2,0,1,174,0,1,26.37,5.16,1
2700.43,14,2,2,0,0,81,0,0,25.41,2.38,0
764.6,22,4,0,0,1,511,0,2,11.2,3.25,0
761.35,2,3,1,0,0,95,0,2,20.03,1.04,0
596.58,10,3,2,0,0,187,0,0,14.98,7.2,0
11367.96,0,7,0,0,0,619,0,3,21.51,2.68,0
706.64,17,5,0,0,1,437,1,2,19.18,4.09,0
28210.81,22,1,1,1,0,286,0,4,13.82,3.05,0
1691.05,0,4,0,0,0,514,1,2,15.38,3.06,0
22566.4,13,5,0,1,0,175,0,1,20.26,3.49,0
2481.68,19,4,1,0,0,520,0,0,14.22,9.98,0
703.1,0,2,0,1,0,565,0,3,20.83,2.1,0
14016.18,11,4,1,0,0,203,0,1,18.85,4.08,0
15866.4,3,2,0,0,0,177,0,1,9.95,2.41,0
1406.2,22,3,3,0,0,22,0,1,20.33,5.9,1
2570.27,12,2,2,0,0,312,0,0,22.49,0.31,0
1406.58,12,1,0,1,0,40,0,2,22.95,5.83,0
3208.14,23,2,2,0,0,380,0,1,17.28,2.79,0
4077.42,18,1,2,0,0,842,0,4,18.01,13.69,1
2517.57,7,3,0,0,0,663,0,1,31.89,10.45,0
539.24,15,9,2,0,0,693,0,3,7.73,8.54,1
1978.47,7,4,0,1,0,315,0,1,26.3,0.78,0
7621.24,12,1,1,1,0,814,0,4,21.67,4.84,0
2923.85,19,2,1,0,0,195,0,3,14.76,6.69,0
2581.66,22,3,1,1,0,230,1,0,14.59,11.76,1
1370.16,22,1,0,0,0,268,0,1,7.69,5.26,0
1918.78,11,1,0,0,0,802,0,1,14.63,2.47,0
15984.83,21,5,1,1,0,305,0,1,18.51,13.93,1
1100.19,21,4,0,0,0,387,0,4,24.63,9.25,0
7760.98,13,2,1,1,0,67,0,1,5.73,2.92,0
3825.36,0,4,0,0,0,520,0,1,14.28,0.96,0
4708.15,2,0,0,0,0,298,1,3,21.74,4.26,0
1687.54,15,2,1,0,0,38,0,1,26.15,1.94,0
2516.52,19,3,0,1,1,602,0,3,7.09,1.89,0
3619.15,21,4,0,0,0,294,0,0,17.56,6.86,0
2107.59,5,1,2,1,0,346,0,1,25.66,5.87,0
5156.45,21,3,1,0,0,367,0,0,21.08,5.17,0
5885.88,19,1,1,0,0,184,0,2,25.6,7.12,0
35644.21,11,7,1,0,0,502,0,1,22.82,3.67,0
4876.09,8,4,0,0,0,604,1,1,7.84,3.19,0
488.89,11,3,0,0,0,97,0,2,10.36,12.0,0
12347.02,16,4,0,0,0,1138,0,1,22.28,5.62,0
2939.33,19,5,0,0,0,288,0,1,14.1,3.14,0
30107.26,4,4,2,0,0,822,0,3,27.31,6.1,1
17059.64,8,1,0,0,0,998,0,3,20.29,15.03,0
2141.94,2,6,2,0,0,196,1,0,15.14,9.47,1
7769.79,22,3,1,1,0,324,1,1,14.69,3.15,0
1951.49,9,7,1,0,0,424,0,1,25.66,7.06,0
3651.25,6,1,0,1,0,883,0,1,15.09,6.39,0
7404.06,4,3,0,0,0,555,0,2,9.44,6.01,0
11715.29,1,7,1,0,0,683,0,3,14.75,12.7,1
9320.45,11,3,0,0,1,192,0,1,20.74,1.71,0
3939.22,18,3,0,0,0,48,0,1,16.47,5.28,0
49394.54,7,2,0,0,0,771,0,1,10.51,3.59,0
2481.77,9,5,0,0,0,674,0,0,14.15,5.78,0
673.47,15,3,2,0,0,329,0,4,16.13,10.35,0
824.33,8,5,1,0,0,354,0,4,2.64,3.87,0
17114.96,17,3,1,0,0,411,0,2,30.74,1.83,0
3359.39,7,2,0,1,0,233,0,1,16.19,12.81,0
4302.75,10,2,3,0,1,465,0,1,17.86,5.66,0
2059.77,23,4,1,0,0,616,0,1,20.02,3.89,0
2263.49,20,3,1,1,0,492,0,1,16.68,6.74,0
1593.28,13,5,0,0,0,801,0,2,11.67,6.99,0
5971.23,9,1,0,0,0,273,0,2,9.92,9.53,0
3287.07,23,3,1,0,0,661,0,0,18.72,11.17,0
5748.85,11,2,2,0,0,108,0,1,21.68,5.54,0
5199.98,8,5,0,1,0,1138,0,2,13.35,1.1,0
2328.15,14,5,1,0,0,236,0,1,17.38,2.21,0
787.08,9,2,0,0,0,560,0,1,10.65,3.55,0
718.32,21,1,1,0,0,1272,0,0,23.52,5.25,0
87376.72,5,2,0,0,1,372,0,1,19.53,9.39,1
17189.98,1,1,1,0,0,82,0,1,17.31,5.78,0
14871.35,10,4,1,0,0,311,0,3,22.9,1.25,0
1793.03,22,1,2,0,0,284,0,2,9.54,3.21,0
3677.49,1,4,1,0,0,295,1,2,12.48,1.36,0
1546.68,19,3,0,1,0,302,0,0,2.89,8.81,0
918.11,0,1,1,0,0,760,0,1,18.36,12.46,0
1962.13,13,3,0,0,0,145,0,3,9.66,5.27,0
14654.38,10,4,1,0,0,289,0,4,22.01,4.55,0
8802.43,3,0,1,0,0,156,0,0,19.18,1.11,0
1314.81,17,2,0,0,0,212,0,2,22.06,3.06,0
2616.11,4,0,1,0,0,634,0,1,13.22,4.73,0
7995.06,10,3,0,0,1,318,0,2,18.64,3.37,0
1999.16,13,4,0,0,0,231,0,3,15.68,2.03,0
3958.28,12,6,1,1,0,367,0,1,11.34,3.45,0
5552.15,0,2,0,0,0,357,0,2,14.18,0.67,0
5488.87,10,1,2,0,0,397,0,1,8.77,6.89,0
4754.53,15,0,1,0,0,181,0,1,15.77,10.88,0
1832.83,12,3,2,0,0,497,0,0,15.19,9.26,0
2041.57,17,1,3,0,0,433,0,3,15.07,14.35,1
1107.29,18,2,1,1,0,575,0,2,19.4,10.27,0
706.69,4,2,0,0,1,587,0,4,14.77,12.06,1
3227.66,19,1,0,0,0,107,0,4,17.55,1.13,0
8579.0,21,1,2,0,0,927,0,2,21.23,11.84,1
854.66,20,3,0,0,0,479,0,2,14.56,7.0,0
4849.46,20,1,0,0,0,593,0,1,12.47,0.41,0
8298.77,5,3,1,0,0,936,0,0,21.59,3.15,0
529.23,15,5,0,0,0,82,0,0,19.3,0.47,0
2740.48,10,4,1,0,0,269,0,3,24.35,4.46,0
20506.98,23,5,0,1,0,105,0,0,10.65,3.76,0
6499.87,19,2,1,0,0,372,0,1,22.49,8.08,0
510.82,3,4,0,0,0,64,0,2,23.37,8.4,0
7268.15,22,2,0,1,0,358,0,1,18.06,4.57,0
1660.5,16,4,0,0,1,401,0,3,17.09,3.74,0
7524.14,13,2,2,0,0,140,0,0,16.72,7.98,0
1764.13,10,3,5,0,0,337,0,1,13.17,8.46,1
3443.75,11,2,0,0,0,779,0,2,24.87,6.23,0
2070.57,18,5,0,0,0,456,0,2,19.44,6.44,0
3653.04,18,1,1,0,0,85,0,2,7.89,10.7,0
2006.92,13,3,1,0,1,567,0,2,18.9,2.48,0
2879.25,23,3,0,1,0,460,0,4,25.87,0.74,0
1059.57,5,3,0,0,0,499,0,4,13.02,10.66,0
6094.81,10,2,3,0,0,72,0,2,24.74,3.36,0
4376.7,14,3,0,0,0,282,0,1,25.46,11.57,0
666.9,3,1,1,1,0,995,0,1,11.92,6.44,0
10327.47,11,1,0,0,0,201,0,3,18.44,9.04,0
3025.7,20,3,0,0,0,870,0,0,13.43,7.0,0
4314.99,16,0,2,0,0,437,0,2,28.27,4.94,0
8125.72,17,6,0,0,0,641,1,4,25.07,9.84,1
5139.21,3,1,1,0,0,817,0,0,6.77,4.4,0
12375.37,3,4,1,0,0,725,0,0,11.68,8.06,0
2675.9,10,4,0,0,0,208,0,1,22.74,7.84,0
10787.58,7,2,1,1,0,162,0,2,24.49,2.39,0
4142.57,0,4,0,0,0,415,1,4,20.5,10.81,1
6204.41,13,1,0,0,0,707,0,1,13.73,0.69,0
5562.54,18,2,1,0,0,584,0,3,21.59,5.65,0
13396.74,17,3,1,0,0,228,0,2,20.59,7.67,0
7765.79,2,2,0,0,0,638,0,0,7.14,5.72,0
2286.8,18,1,0,0,0,254,0,4,21.84,2.66,0
1856.91,9,3,1,0,0,308,0,1,18.39,12.38,0
3455.62,3,5,1,0,0,193,0,1,19.07,4.12,0
1639.09,11,2,1,0,0,109,0,1,17.98,9.64,0
1206.16,5,0,1,0,0,480,0,1,17.95,2.21,0
389.77,16,5,0,0,0,488,0,1,25.81,4.53,0
715.71,17,2,1,0,0,98,0,0,23.59,1.57,0
29280.49,17,3,0,1,0,562,0,1,8.79,7.66,0
1827.45,2,4,0,0,1,36,0,1,16.33,8.65,0
26866.44,8,1,0,0,0,168,0,2,24.18,1.58,0
5559.77,11,0,0,0,0,960,0,2,18.11,3.7,0
3455.61,23,2,1,0,0,205,0,0,24.72,4.17,0
753.23,13,5,2,0,0,783,1,2,10.08,5.64,1
3658.84,15,1,1,0,0,301,0,2,28.87,4.29,0
26550.21,8,1,0,1,0,717,1,3,11.07,4.9,0
18685.79,7,5,2,0,0,355,0,3,17.35,3.24,0
4855.9,19,4,0,0,0,139,0,4,9.73,10.09,0
1089.96,20,3,0,0,0,500,0,2,16.86,4.87,0
1332.72,1,4,1,0,0,419,0,1,22.96,8.12,0
1487.39,12,2,2,1,0,469,0,1,18.86,7.14,0
13933.66,18,5,0,0,0,162,0,0,20.61,9.79,0
20197.35,3,3,0,0,0,641,0,0,14.24,11.17,0
4472.43,15,4,0,0,0,920,0,0,18.47,2.99,0
2648.54,11,1,0,0,0,817,0,1,6.97,4.35,0
18511.47,12,2,1,0,0,269,0,2,20.62,2.9,0
1303.1,14,3,0,0,0,132,0,0,21.56,11.04,0
3844.56,20,4,0,0,1,106,0,1,26.98,12.66,1
5920.13,2,5,0,0,0,254,0,0,17.71,10.3,0
1471.53,4,3,0,0,0,491,1,1,15.59,0.79,0
1867.38,8,4,0,1,1,503,0,2,15.98,3.4,0
1720.85,19,2,1,0,0,149,0,1,10.59,6.64,0
16115.93,14,1,1,0,0,745,0,2,17.8,9.68,0
27175.89,4,5,0,0,0,746,0,0,28.65,3.57,0
4107.35,0,1,0,1,0,896,0,0,28.06,3.62,0
2747.29,23,4,0,0,1,232,0,2,16.27,6.69,0
1939.46,3,2,2,0,0,602,0,2,23.09,15.56,1
3647.63,0,4,2,0,0,609,0,1,16.55,7.37,0
2043.19,9,0,0,0,0,847,0,3,28.2,3.0,0
3288.27,13,2,0,1,0,146,0,0,28.44,0.31,0
5618.92,6,3,0,0,0,182,0,1,24.65,10.07,0
2378.97,4,4,0,0,0,623,1,1,20.56,3.35,0
2983.74,2,3,0,0,0,632,1,1,13.46,3.15,0
2996.72,9,2,4,1,0,345,0,1,11.0,1.09,0
2608.57,22,1,1,0,0,426,1,1,10.32,1.3,0
2290.4,3,2,2,0,0,223,0,1,22.32,6.45,0
8105.57,13,4,0,0,0,580,0,2,16.07,5.62,0
567.21,4,4,0,0,0,887,0,2,10.55,3.0,0
19015.2,16,2,0,0,0,1015,0,0,31.18,5.12,0
4197.76,1,2,1,0,0,447,0,0,22.45,9.98,0
6908.57,4,4,0,0,0,712,0,3,18.96,4.37,0
7795.73,0,2,1,0,0,614,0,2,21.04,5.45,0
1731.14,15,2,0,0,0,1228,0,1,20.57,11.54,0
1393.99,17,4,0,1,1,124,0,1,14.95,3.51,0
1231.66,4,3,1,0,0,260,0,1,9.56,3.47,0
2808.99,10,1,0,1,0,120,0,1,19.85,5.12,0
7586.8,7,2,1,0,0,582,0,1,10.7,4.75,0
1972.49,1,2,2,0,0,519,0,2,14.7,6.27,0
6893.46,0,1,0,0,0,352,0,2,23.64,11.17,0
302.98,22,4,0,0,0,184,0,0,22.06,5.61,0
2428.8,15,3,1,0,0,615,0,3,26.01,8.87,0
12400.53,15,1,2,0,0,234,1,2,27.7,6.1,0
3042.64,7,1,0,0,0,301,0,2,4.23,5.34,0
1524.47,6,3,2,0,0,279,0,0,24.8,6.41,0
1826.79,19,3,2,1,1,766,0,0,19.76,6.4,1
151.5,10,4,0,0,0,341,0,0,24.91,22.99,1
1258.41,2,1,2,0,0,120,0,0,11.25,4.74,0
11049.09,11,3,0,0,0,327,0,1,10.29,3.59,0
1974.89,12,5,2,0,0,342,0,3,18.6,13.03,1
2235.52,13,0,0,0,0,253,0,1,12.25,12.99,0
314.69,12,3,1,0,0,677,0,1,15.84,7.23,0
656.96,20,2,0,0,0,229,0,3,13.0,5.57,0
12702.47,5,3,0,0,0,209,0,3,6.39,2.74,0
6961.56,14,3,0,0,0,1783,0,1,25.97,4.6,0
932.33,21,1,1,1,0,219,0,1,11.32,4.65,0
1877.88,23,2,1,0,0,21,0,0,17.83,5.29,0
3531.12,23,4,0,0,0,165,2,2,16.52,4.15,1
1036.98,17,4,1,0,0,172,1,0,11.51,6.5,0
443.92,2,8,1,0,0,319,0,3,7.36,4.24,0
3080.44,23,4,1,0,0,589,0,3,15.06,2.35,0
6642.47,0,7,0,0,0,141,0,3,10.73,0.88,0
6778.09,13,4,0,0,0,706,0,2,18.24,1.61,0
9127.06,10,10,0,0,0,259,0,1,11.68,14.45,1
712.49,16,2,1,0,0,131,0,1,26.95,5.08,0
3869.18,18,4,1,0,0,524,1,0,16.89,6.36,0
2746.62,17,1,1,0,0,499,0,1,10.27,3.55,0
3322.32,5,3,0,0,1,233,0,1,13.87,2.65,0
2915.01,18,4,3,0,1,176,0,2,15.32,7.41,1
1819.89,18,4,0,1,0,437,0,0,10.41,12.42,0
153.14,0,2,0,0,0,832,0,1,17.51,1.02,0
12331.6,15,5,0,0,0,405,0,1,17.76,1.13,0
5148.65,3,5,4,0,0,591,1,3,18.26,6.02,1
766.24,13,7,2,0,1,167,0,1,21.43,1.24,1
5983.66,5,5,0,0,0,174,0,1,14.8,8.14,0
2276.35,8,2,3,0,0,346,0,1,12.99,8.51,0
2345.09,6,1,2,0,0,414,0,4,11.25,16.84,1
1624.84,20,2,1,0,0,292,0,1,9.06,1.45,0
6398.23,21,1,0,0,0,454,0,4,17.87,13.68,0
1572.13,19,6,1,0,0,376,0,1,20.02,4.79,0
1150.93,17,4,1,0,0,673,0,1,13.58,2.74,0
11948.15,8,3,0,0,0,874,0,0,28.74,5.17,0
3017.47,3,6,0,0,0,229,0,0,14.45,6.67,0
3118.6,13,5,1,0,1,41,0,3,23.47,1.71,0
7533.29,10,3,0,0,0,96,0,1,25.66,4.13,0
1806.3,6,4,2,0,0,102,0,2,17.16,2.42,0
2227.06,5,3,1,0,0,256,0,2,25.31,1.41,0
5019.08,3,2,1,1,0,65,0,2,18.68,2.52,0
721.66,19,5,0,1,0,352,0,1,15.89,18.83,1
4592.38,7,1,1,0,0,636,0,1,12.71,1.27,0
1646.66,22,5,0,0,0,480,0,1,22.77,11.26,0
8939.6,16,3,1,0,0,364,0,2,11.56,11.34,0
6463.95,3,1,3,0,0,486,0,3,20.66,10.42,1
5626.69,1,2,3,0,1,256,0,0,19.4,1.04,0
673.64,9,1,1,0,0,407,0,0,12.16,11.36,0
3266.37,1,3,2,0,0,308,0,0,18.94,4.43,0
1057.72,22,3,0,0,1,296,0,0,8.92,9.05,0
3502.71,21,7,0,1,0,770,0,1,14.73,1.53,0
320.2,15,5,5,1,0,1125,0,1,22.28,10.47,1
722.07,7,2,1,0,0,90,0,1,25.63,1.85,0
12688.93,20,3,0,1,1,546,0,1,14.73,0.84,0
5364.22,15,1,1,1,0,306,0,2,14.22,0.24,0
2511.14,8,1,0,0,0,151,0,1,29.73,8.02,0
1402.23,21,1,2,0,0,690,1,0,26.25,2.76,0
1166.23,5,1,0,1,1,383,0,2,21.25,2.04,0
4492.5,13,4,0,0,0,153,0,1,21.09,3.59,0
2538.14,16,4,1,0,1,423,0,1,15.61,2.35,0
18471.41,21,1,1,0,0,314,0,0,25.55,5.05,0
2998.89,3,5,2,0,0,483,0,0,16.29,1.63,0
3872.5,6,2,0,0,0,820,1,2,21.2,12.32,1
847.31,20,3,1,0,0,383,0,0,21.51,1.0,0
2493.06,11,5,0,1,0,642,0,0,16.36,6.2,0
4384.54,18,7,0,0,0,25,0,2,20.48,6.13,0
2461.62,18,2,0,0,0,20,0,1,17.32,9.34,0
2186.57,7,2,0,0,0,337,0,1,9.17,3.56,0
5132.02,7,3,0,0,0,762,0,0,14.45,3.98,0
17864.39,11,1,1,0,0,483,0,1,6.83,8.06,0
4239.57,0,1,1,0,0,126,0,4,30.4,5.19,0
12105.26,19,3,0,0,0,136,0,5,7.86,5.08,0
6993.12,2,4,0,0,0,797,0,2,13.77,3.4,0
11368.15,22,2,1,0,0,177,0,0,12.97,2.39,0
1919.45,18,2,1,0,1,209,1,1,23.79,7.86,1
2929.91,8,3,0,0,1,215,0,4,12.68,14.89,1
2942.71,1,2,1,0,0,159,0,4,24.11,8.79,0
6461.33,18,0,1,1,0,976,1,1,11.14,6.65,1
8366.86,10,3,1,0,0,442,0,2,26.75,3.46,0
4151.85,4,2,1,1,0,165,0,5,20.62,6.32,0
9141.15,10,4,0,0,0,309,1,4,11.84,0.95,0
2015.26,21,2,1,1,0,258,0,2,15.33,1.27,0
9224.76,16,2,0,0,0,759,0,1,10.61,0.89,0
10578.72,16,3,0,0,0,469,0,1,14.74,1.12,0
7415.82,12,6,2,0,0,109,0,1,13.75,5.69,0
4191.77,3,3,1,1,0,410,0,1,9.14,11.89,1
7700.11,22,2,0,0,0,394,0,1,15.33,6.92,0
1424.1,17,5,0,0,0,45,0,1,9.28,3.26,0
4484.04,12,4,0,1,0,47,0,0,22.07,2.57,0
4991.72,17,4,1,0,0,137,0,3,20.56,1.61,0
901.45,8,1,0,1,0,1412,0,2,26.34,4.11,0
5992.8,17,2,1,0,0,203,0,0,18.89,5.97,0
981.16,23,2,0,1,0,140,0,5,27.25,6.86,0
2323.17,8,4,0,0,0,474,0,3,8.93,12.6,0
3796.17,0,4,0,1,0,345,1,0,15.35,11.46,1
1690.41,17,1,0,0,0,243,0,2,21.34,5.92,0
3970.64,20,3,1,1,0,462,0,2,13.69,5.25,0
3904.5,19,1,0,0,0,78,0,2,22.41,3.02,0
1538.88,23,2,0,1,0,212,0,1,7.46,2.9,0
6610.23,8,1,1,0,0,357,0,1,10.71,1.42,0
1632.12,22,4,0,0,0,900,0,2,13.71,5.94,0
40230.19,4,1,1,0,0,395,0,5,20.92,2.13,0
3245.57,14,1,1,0,0,381,0,2,28.23,1.34,0
1064.37,21,2,1,1,0,350,0,3,13.96,14.41,1
1295.23,21,3,2,0,0,565,0,0,12.7,9.98,0
12148.48,14,6,0,0,1,594,0,1,13.61,1.06,0
2369.4,13,6,3,0,0,106,0,0,16.58,6.25,1
869.61,11,3,1,0,0,1751,0,1,14.83,1.57,0
8923.1,20,1,1,0,0,165,0,0,20.19,4.7,0
2353.47,21,1,0,0,0,179,1,1,22.13,2.19,0
7230.7,5,0,0,0,0,407,0,2,21.53,3.69,0
9723.92,3,3,1,1,1,191,0,1,22.79,11.46,1
4857.05,19,2,1,0,0,627,0,0,23.47,5.91,0
45057.86,19,1,2,0,0,629,0,0,19.67,16.43,1
595.27,2,2,0,0,0,300,1,2,17.81,4.97,0
1542.49,11,3,1,0,0,376,0,1,11.71,3.53,0
2782.91,12,0,0,0,0,354,0,0,21.32,2.88,0
39113.86,1,1,0,0,0,239,0,2,15.88,9.96,0
24050.3,15,3,1,0,0,604,1,3,16.04,6.56,0
14088.66,23,0,0,0,0,258,0,2,21.73,12.65,0
1581.56,5,1,0,0,0,554,0,1,15.1,7.71,0
1787.56,18,2,1,0,0,1150,2,1,15.49,0.26,1
1525.4,1,6,1,0,0,885,0,3,10.49,5.31,0
1599.43,5,5,0,0,0,435,0,0,14.19,3.5,0
17454.27,13,3,1,1,0,399,0,2,16.67,9.0,0
2818.74,22,4,0,0,0,150,0,3,22.42,13.51,0
3238.7,21,2,1,0,0,523,0,1,20.23,5.83,0
8209.98,22,1,1,0,0,195,0,2,7.96,2.89,0
634.79,23,2,0,0,0,361,0,3,16.57,6.77,0
3847.88,19,2,2,0,0,731,0,2,17.24,7.26,0
1150.88,8,2,0,0,0,1016,0,4,8.15,4.52,0
2672.75,3,2,2,0,0,604,0,1,15.41,5.3,0
1966.99,19,3,0,0,0,566,0,3,9.2,3.5,0
1863.33,4,2,1,0,0,952,0,2,20.45,3.78,0
4614.05,12,1,1,0,0,416,0,1,12.91,6.32,0
4592.93,18,4,2,1,0,85,1,3,13.54,5.72,1
2890.51,0,2,0,0,0,350,0,1,16.38,7.08,0
5373.41,21,3,0,0,0,366,0,0,28.05,3.73,0
1462.58,7,4,2,0,0,232,0,3,13.94,1.59,0
7447.73,5,3,2,0,0,346,0,0,12.36,14.25,1
2932.15,8,3,0,0,0,565,0,1,24.87,12.87,0
2191.09,11,2,1,0,0,101,0,0,16.22,0.75,0
1580.51,10,8,2,0,0,622,0,2,13.54,2.58,0
2825.76,3,3,2,0,1,368,0,1,18.95,3.65,0
25956.34,4,3,1,0,0,851,0,1,19.33,7.85,0
3406.77,11,1,0,0,0,73,0,0,16.3,3.98,0
1094.85,5,1,0,0,0,342,0,0,13.4,6.18,0
9554.43,15,3,0,0,0,631,0,2,21.96,0.73,0
2218.25,21,8,0,0,0,243,0,2,18.83,4.51,0
4904.69,0,2,0,0,0,281,0,1,23.92,3.05,0
1927.65,0,1,2,0,0,495,0,0,19.18,5.25,0
13972.02,15,4,0,0,0,560,0,1,14.57,2.29,0
1958.05,0,3,1,0,0,570,0,1,18.41,2.1,0
15799.77,15,2,1,0,0,992,0,3,16.59,5.48,0
1209.88,11,2,0,0,0,123,0,1,14.54,4.84,0
2676.99,10,4,2,0,0,195,0,1,8.18,3.32,0
15835.28,14,0,1,0,0,137,0,0,14.65,13.92,0
4344.14,21,4,2,0,0,256,0,1,14.5,5.68,0
39538.86,3,2,2,0,0,258,0,0,22.21,1.37,0
2744.63,3,4,1,1,0,273,0,2,11.89,3.65,0
4769.01,16,2,1,0,0,29,0,2,18.13,7.13,0
26914.13,1,3,0,0,0,338,0,0,5.55,1.48,0
742.77,10,3,0,0,0,94,0,0,34.6,4.01,0
652.21,11,2,0,0,1,197,0,1,21.37,7.11,0
1579.27,9,1,3,1,0,191,0,6,15.63,3.4,1
8553.03,12,2,0,0,1,335,0,1,15.31,7.18,0
671.6,2,4,2,0,1,547,0,2,10.72,16.46,1
6815.14,6,1,0,0,0,403,0,2,17.35,6.28,0
6329.91,0,5,1,0,0,1631,0,1,13.78,2.73,0
30185.28,23,0,3,0,0,127,0,1,6.46,3.13,0
10913.54,19,0,0,0,0,676,0,5,20.09,15.35,0
5336.11,6,1,0,0,0,868,0,3,14.33,10.41,0
15170.22,0,2,1,0,0,639,0,1,25.79,3.19,0
6411.5,6,5,2,0,0,498,1,1,27.63,7.53,1
2246.05,22,2,1,0,0,760,0,0,28.24,6.53,0
1094.62,19,0,1,1,0,310,0,0,15.83,2.76,0
2002.53,15,2,1,0,0,913,0,1,9.9,2.36,0
3490.93,22,3,1,1,0,123,0,0,12.01,4.44,0
4375.47,4,2,1,0,0,520,1,2,23.09,4.62,0
386.85,12,2,0,0,0,492,0,3,30.87,7.82,0
2891.3,19,3,0,0,0,530,0,1,29.85,12.43,0
3751.87,0,3,0,0,0,766,1,2,12.65,4.29,0
6469.89,10,1,0,0,0,1017,0,1,14.27,12.23,0
20093.28,8,3,0,1,0,613,0,1,21.66,3.25,0
4424.6,4,5,0,0,0,594,0,2,20.52,3.54,0
1401.02,5,5,0,0,0,281,0,2,19.51,13.97,0
539.7,23,3,0,0,0,222,1,0,19.67,3.59,0
7490.28,12,1,0,0,0,393,0,2,17.29,3.08,0
1461.85,1,3,3,0,0,579,0,1,16.78,9.78,1
9046.91,16,0,0,0,1,532,0,0,12.61,12.17,0
15792.51,14,4,0,0,0,22,0,1,18.74,2.78,0
719.62,9,1,0,0,0,494,0,3,12.69,2.15,0
6513.21,9,6,1,0,0,361,0,0,21.56,2.12,0
14146.94,12,2,0,0,0,510,0,1,21.14,2.17,0
10614.66,22,3,1,1,0,202,0,0,14.33,5.63,0
402.95,18,6,1,0,0,1316,0,5,13.37,9.79,0
1485.74,9,5,0,1,0,719,0,3,15.04,4.61,0
949.38,5,1,2,0,0,314,0,1,16.41,5.65,0
6308.46,2,3,0,1,0,278,0,2,26.95,9.3,0
5619.47,4,3,0,0,0,572,0,2,4.26,6.73,0
214.26,3,1,0,0,0,366,0,0,24.62,12.87,0
2654.81,19,2,0,0,0,710,0,0,30.79,0.99,0
8440.15,13,6,0,0,0,390,1,1,11.63,8.66,0
4252.98,0,2,2,1,0,682,0,0,17.19,2.1,0
4245.35,22,2,1,1,0,638,0,5,16.48,9.23,0
2481.84,3,3,0,0,1,376,0,1,19.71,3.63,0
1197.64,15,4,1,0,0,157,0,1,9.88,4.95,0
3576.33,0,1,0,0,0,30,0,2,6.38,2.68,0
3845.65,14,5,0,1,0,676,0,2,18.88,1.99,0
6946.67,13,4,0,0,0,131,0,1,2.41,4.0,0
7565.28,21,0,2,1,0,312,0,1,16.61,2.71,0
3984.45,14,2,0,0,0,444,0,2,27.54,5.18,0
11494.84,11,1,0,0,0,766,0,0,17.44,5.56,0
2456.1,12,2,1,0,0,203,0,2,23.95,11.44,0
799.33,15,2,0,0,0,703,0,1,17.77,4.99,0
6008.36,9,1,2,0,0,453,0,1,20.63,6.73,0
4157.62,17,5,1,1,0,88,0,3,14.03,10.11,1
6135.08,12,3,0,0,1,413,0,2,22.56,4.24,0
965.19,23,4,1,0,0,156,0,1,24.94,6.97,0
